Name,Speciality,Degree,Year_of_experience,Location,City,dp_score,npv,consultation_fee
Dr. Gitika Sharma,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",12 Years Experience Overall,"Punjabi Bagh, Delhi",Delhi,98%,(210 votes),₹ 1000 fee
Dr. Archana Bachan Singh,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",38 Years Experience Overall  (31 years as specialist),"Patparganj, Delhi",Delhi,98%,(210 votes),₹ 1000 fee
Dr. Rashmi Agarwal,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",46 Years Experience Overall  (42 years as specialist),"Punjabi Bagh, Delhi",Delhi,91%,(23 votes),₹ 1000 fee
Dr. Urvashi Sehgal,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",43 Years Experience Overall  (36 years as specialist),"Panchsheel Park, Delhi",Delhi,87%,(31 votes),₹ 2600 fee
Dr. Apurva Gupta,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",20 Years Experience Overall  (15 years as specialist),"Panchsheel Park, Delhi",Delhi,87%,(31 votes),₹ 1300 fee
Dr. Ila Gupta,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, Diploma in Advanced Endoscopic Gynae Surgery",39 Years Experience Overall  (34 years as specialist),"Patparganj, Delhi",Delhi,54%,(13 votes),₹ 1100 fee
Dr. Akshatha Nishit Sharma,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, MRCOG(UK)",18 Years Experience Overall  (12 years as specialist),"Sarita Vihar, Delhi",Delhi,54%,(13 votes),₹ 1000 fee
Dr. Neha Bansal,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",10 Years Experience Overall  (7 years as specialist),"Pitampura, Delhi",Delhi,54%,(13 votes),₹ 700 fee
Dr. Manjusha Goel,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",25 Years Experience Overall  (24 years as specialist),"Punjabi Bagh, Delhi",Delhi,54%,(13 votes),₹ 1000 fee
Dr. Mannan Kumar,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",7 Years Experience Overall  (3 years as specialist),"Lajpat Nagar, Delhi",Delhi,54%,(13 votes),₹ 1500 fee
Dr. Nikky Yadav,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",11 Years Experience Overall  (7 years as specialist),"Chirag Delhi, Delhi",Delhi,54%,(13 votes),₹ 700 fee
Dr. Neera Aggarwal,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, MBBS",58 Years Experience Overall  (53 years as specialist),"Patparganj, Delhi",Delhi,54%,(13 votes),₹ 1000 fee
Dr. Ankita singh,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",14 Years Experience Overall  (13 years as specialist),"Shalimar Bagh, Delhi",Delhi,54%,(13 votes),₹ 800 fee
Dr. Kanika Gupta,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",40 Years Experience Overall  (35 years as specialist),"Patparganj, Delhi",Delhi,79%,(14 votes),₹ 800 fee
Dr. Shilpi Juneja,Gynecologist/obstetrician,"MBBS, DGO",18 Years Experience Overall  (16 years as specialist),"Greater Kailash Part 1, Delhi",Delhi,79%,(14 votes),₹ 1000 fee
Dr. Sushma Dikhit,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, MRCOG(UK)",42 Years Experience Overall  (37 years as specialist),"Patparganj, Delhi",Delhi,63%,(41 votes),₹ 1100 fee
Dr. Sandeep Talwar,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",33 Years Experience Overall  (31 years as specialist),"Panchsheel Park, Delhi",Delhi,63%,(41 votes),₹ 1500 fee
Dr. Ginni Gulati,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",22 Years Experience Overall  (21 years as specialist),"Punjabi Bagh, Delhi",Delhi,91%,(22 votes),₹ 1000 fee
Dr. Karuna Ratwani,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, MBBS",13 Years Experience Overall  (8 years as specialist),"Sarita Vihar, Delhi",Delhi,91%,(22 votes),₹ 1500 fee
Dr. Seema Jain,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",26 Years Experience Overall,"Shalimar Bagh, Delhi",Delhi,92%,(25 votes),₹ 1200 fee
Dr. Vishakha Munjal,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, Fellow of Indian College of Obstetrics and Gynecology (FICOG)",38 Years Experience Overall  (31 years as specialist),"Lajpat Nagar, Delhi",Delhi,98%,(85 votes),₹ 1500 fee
Dr. Anita Aggarwal,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",38 Years Experience Overall  (34 years as specialist),"Patparganj, Delhi",Delhi,98%,(85 votes),₹ 1000 fee
Dr. Shrestha Sagar Tanwar,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",14 Years Experience Overall  (10 years as specialist),"Defence Colony, Delhi",Delhi,98%,(85 votes),₹ 0 fee
Dr. Pooja Bajaj Wadhwa,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",12 Years Experience Overall  (8 years as specialist),"Punjabi Bagh, Delhi",Delhi,98%,(85 votes),₹ 0 fee
Dr. Manju Khemani,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",45 Years Experience Overall  (41 years as specialist),"Saket, Delhi",Delhi,63%,(32 votes),₹ 1000 fee
Dr. Helai Gupta,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",29 Years Experience Overall  (28 years as specialist),"Panchsheel Park, Delhi",Delhi,89%,(18 votes),₹ 2100 fee
Dr. Meenakshi Banerjee,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",20 Years Experience Overall  (14 years as specialist),"Malviya Nagar, Delhi",Delhi,89%,(18 votes),₹ 1200 fee
Dr. Hirday Kapoor,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",31 Years Experience Overall  (25 years as specialist),"Punjabi Bagh, Delhi",Delhi,89%,(18 votes),₹ 1000 fee
Dr. Nidhi Jha,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",15 Years Experience Overall  (9 years as specialist),"Lajpat Nagar, Delhi",Delhi,89%,(18 votes),₹ 1500 fee
Dr. Jayasree Sundar,Gynecologist/obstetrician,"MBBS, MRCOG(UK)",25 Years Experience Overall  (16 years as specialist),"Malviya Nagar, Delhi",Delhi,100%,(31 votes),₹ 1400 fee
Dr. Swati Sinha,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",22 Years Experience Overall  (21 years as specialist),"Malviya Nagar, Delhi",Delhi,77%,(13 votes),₹ 1300 fee
Dr. Ritu Goyal,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",24 Years Experience Overall  (13 years as specialist),"Patparganj, Delhi",Delhi,77%,(13 votes),₹ 1000 fee
Dr. Suneet Kaur Malhotra,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, MBBS",19 Years Experience Overall  (13 years as specialist),"Shalimar Bagh, Delhi",Delhi,77%,(13 votes),₹ 800 fee
Dr. Bela Makhija,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, DGO",46 Years Experience Overall  (41 years as specialist),"Saket, Delhi",Delhi,41%,(17 votes),₹ 1200 fee
Dr. Poonam Gupta,Gynecologist/obstetrician,"MBBS, DGO, MD - Obstetrics & Gynaecology",40 Years Experience Overall  (39 years as specialist),"Patparganj, Delhi",Delhi,41%,(17 votes),₹ 1000 fee
Dr. Alka Gujral,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",44 Years Experience Overall  (41 years as specialist),"Saket, Delhi",Delhi,41%,(17 votes),₹ 1200 fee
Dr. Mohini Soni,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",13 Years Experience Overall  (11 years as specialist),"Vasant Kunj, Delhi",Delhi,41%,(17 votes),₹ 1000 fee
Dr. Anuradha Kapur,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",33 Years Experience Overall  (30 years as specialist),"Saket, Delhi",Delhi,30%,(40 votes),₹ 1200 fee
Dr. Neelima Kulshrestha,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",26 Years Experience Overall  (17 years as specialist),"Patparganj, Delhi",Delhi,30%,(40 votes),₹ 1000 fee
Dr. Sakshi Goel,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",10 Years Experience Overall  (9 years as specialist),"Malviya Nagar, Delhi",Delhi,30%,(40 votes),₹ 1000 fee
Dr. CS Mythreyi,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",26 Years Experience Overall  (22 years as specialist),"Malviya Nagar, Delhi",Delhi,30%,(40 votes),₹ 1200 fee
Dr. Muskaan Chhabra,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",13 Years Experience Overall  (6 years as specialist),"Lajpat Nagar, Delhi",Delhi,30%,(40 votes),₹ 0 fee
Dr. Shakuntla Kumar,Gynecologist/obstetrician,"MBBS, DGO, Fellow of Indian College of Obstetrics and Gynecology (FICOG)",36 Years Experience Overall  (30 years as specialist),"Kingsway Camp, Delhi",Delhi,98%,(2321 votes),₹ 1000 fee
Dr. Rupali Bhatia,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, MBBS",11 Years Experience Overall  (7 years as specialist),"Punjabi Bagh, Delhi",Delhi,98%,(2321 votes),₹ 1000 fee
Dr. Shilpa Singal,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",9 Years Experience Overall  (8 years as specialist),"Dwarka, Delhi",Delhi,98%,(2321 votes),₹ 0 fee
Dr. Geetanjali,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",22 Years Experience Overall  (19 years as specialist),"Dwarka Sector 6, Delhi",Delhi,98%,(2321 votes),₹ 900 fee
Dr. Munisha Sharma,Gynecologist/obstetrician,"MBBS, DGO",14 Years Experience Overall  (10 years as specialist),"Dwarka Sector 12, Delhi",Delhi,98%,(2321 votes),₹ 800 fee
Dr. Shipra Singla,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",12 Years Experience Overall  (11 years as specialist),"Patparganj, Delhi",Delhi,98%,(2321 votes),₹ 1100 fee
Dr. Pooja Rana,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",21 Years Experience Overall  (6 years as specialist),"Panchsheel Park, Delhi",Delhi,98%,(2321 votes),₹ 1450 fee
Dr. Manju Gupta,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",17 Years Experience Overall  (13 years as specialist),"Mayur Vihar Ph-I, Delhi",Delhi,97%,(324 votes),₹ 700 fee
Dr. Ramnik Sabharwal,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",23 Years Experience Overall  (17 years as specialist),"Karol Bagh, Delhi",Delhi,97%,(324 votes),₹ 800 fee
Dr. Puja Singh,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology, FNB - Reproductive Medicine",9 Years Experience Overall  (4 years as specialist),"Preet Vihar, Delhi",Delhi,97%,(324 votes),₹ 0 fee
Dr. Suman Sabharwal,Gynecologist/obstetrician,"MBBS, DGO",48 Years Experience Overall  (40 years as specialist),"Karol Bagh, Delhi",Delhi,97%,(324 votes),₹ 800 fee
Dr. Aaditi Acharya Sharma,Gynecologist/obstetrician,"MBBS, DGO",17 Years Experience Overall  (13 years as specialist),"Laxmi Nagar, Delhi",Delhi,95%,(323 votes),₹ 700 fee
Dr. Kanika Gupta,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",8 Years Experience Overall,"Lajpat Nagar, Delhi",Delhi,95%,(323 votes),₹ 1500 fee
Dr. Sushmita Mishra,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",32 Years Experience Overall  (25 years as specialist),"Vasant Kunj, Delhi",Delhi,92%,(51 votes),₹ 800 fee
Dr. Pulkit Nandwani,Gynecologist/obstetrician,"MBBS, MD / MS - Obstetrics & Gynaecology, MRCOG(UK)",20 Years Experience Overall  (10 years as specialist),"Rohini, Delhi",Delhi,93%,(193 votes),₹ 600 fee
Dr. Aparna Hegde,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, DGO",28 Years Experience Overall  (24 years as specialist),"Greater Kailash Part 1, Delhi",Delhi,97%,(75 votes),₹ 1750 fee
Dr. Soni Anand,Gynecologist/obstetrician,"MBBS, DGO",25 Years Experience Overall  (21 years as specialist),"Rohini, Delhi",Delhi,95%,(118 votes),₹ 700 fee
Dr. Pratibha Aggarwal,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",35 Years Experience Overall  (27 years as specialist),"Safdarjung Enclave, Delhi",Delhi,100%,(23 votes),₹ 1000 fee
Dr. Jyotsna Gupta,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology, MNAMS - Obstetrics & Gynaecology",21 Years Experience Overall  (14 years as specialist),"Paschim Vihar, Delhi",Delhi,99%,(72 votes),₹ 900 fee
Dr. Ila Gupta,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",31 Years Experience Overall  (23 years as specialist),"Malviya Nagar, Delhi",Delhi,99%,(72 votes),₹ 1500 fee
Dr. Rachna Verma,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",30 Years Experience Overall  (22 years as specialist),"Vasant Kunj, Delhi",Delhi,98%,(316 votes),₹ 1300 fee
Dr. Bhawna Bansal,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",17 Years Experience Overall  (12 years as specialist),"Rohini, Delhi",Delhi,100%,(17 votes),₹ 500 fee
Dr. Reena Khandelwal,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",32 Years Experience Overall  (28 years as specialist),"Kalkaji, Delhi",Delhi,96%,(595 votes),₹ 1000 fee
Dr. Nancy Nagpal,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",17 Years Experience Overall  (12 years as specialist),"South Extension 2, Delhi",Delhi,93%,(15 votes),₹ 900 fee
Dr. Rupali Goyal,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",24 Years Experience Overall  (16 years as specialist),"Sarita Vihar, Delhi",Delhi,100%,(24 votes),₹ 1500 fee
Dr. Suyesha Khanijao,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",15 Years Experience Overall  (10 years as specialist),"Saket, Delhi",Delhi,95%,(98 votes),₹ 1000 fee
Dr. Seema Thakur,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, DM - Medical Genetics",29 Years Experience Overall  (23 years as specialist),"Pusa Road, Delhi",Delhi,95%,(19 votes),₹ 1800 fee
Dr. Gayatri Bala Juneja,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology, MRCOG(UK)",30 Years Experience Overall  (23 years as specialist),"Model Town, Delhi",Delhi,99%,(233 votes),₹ 1500 fee
Dr. Prof. Sadhana Kala,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",45 Years Experience Overall,"Kalkaji, Delhi",Delhi,98%,(534 votes),₹ 1500 fee
Dr. Lalita Badhwar,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",41 Years Experience Overall  (36 years as specialist),"Sarita Vihar, Delhi",Delhi,98%,(534 votes),₹ 2000 fee
Dr. Vijay Lakshmi,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",28 Years Experience Overall  (23 years as specialist),"Greater Kailash Part 2, Delhi",Delhi,99%,(196 votes),₹ 1000 fee
Dr. Alka Jain,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",35 Years Experience Overall  (29 years as specialist),"Vishwas Nagar, Delhi",Delhi,99%,(196 votes),₹ 700 fee
Dr. Seema Theraja,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",33 Years Experience Overall  (30 years as specialist),"Moti Nagar, Delhi",Delhi,91%,(54 votes),₹ 1200 fee
Dr. Chhavi Singh,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",12 Years Experience Overall  (8 years as specialist),"Rohini, Delhi",Delhi,91%,(54 votes),₹ 2000 fee
Dr. Richa Gupta,Gynecologist/obstetrician,"MBBS, DGO",15 Years Experience Overall  (9 years as specialist),"Dwarka Sector 13, Delhi",Delhi,92%,(13 votes),₹ 700 fee
Dr. Seema Roy,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",20 Years Experience Overall  (7 years as specialist),"Tilak Nagar, Delhi",Delhi,97%,(39 votes),₹ 600 fee
Dr. Kamal Buckshee,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",62 Years Experience Overall  (57 years as specialist),"Greater Kailash Part 2, Delhi",Delhi,97%,(39 votes),₹ 1300 fee
Dr. Geeta Gupta,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",40 Years Experience Overall,"Vasant Kunj, Delhi",Delhi,97%,(39 votes),₹ 1000 fee
Dr. Neha Kapoor,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",12 Years Experience Overall  (7 years as specialist),"Dilshad Garden, Delhi",Delhi,97%,(37 votes),₹ 800 fee
Dr. Indu Tandon,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",52 Years Experience Overall  (45 years as specialist),"Greater Kailash Part 2, Delhi",Delhi,97%,(37 votes),₹ 1500 fee
Dr. Renu Chawla,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",40 Years Experience Overall  (36 years as specialist),"Laxmi Nagar, Delhi",Delhi,63%,(27 votes),₹ 1000 fee
Dr. Nidhi Singh,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",8 Years Experience Overall  (2 years as specialist),"Dwarka Sector 6, Delhi",Delhi,63%,(27 votes),₹ 600 fee
Dr. Kashika Gupta Kathuria,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, FNB - Reproductive Medicine, MNAMS - Obstetrics & Gynaecology",14 Years Experience Overall  (10 years as specialist),"Shakti Nagar, Delhi",Delhi,82%,(11 votes),₹ 700 fee
Dr. Pooja Gupta,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",20 Years Experience Overall  (13 years as specialist),"Shastri Nagar, Delhi",Delhi,77%,(13 votes),₹ 500 fee
Dr. Raj Bokaria,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",47 Years Experience Overall  (42 years as specialist),"Greater Kailash Part 2, Delhi",Delhi,77%,(13 votes),₹ 1500 fee
Dr. Jasbir Chandna,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",44 Years Experience Overall  (37 years as specialist),"Greater Kailash Part 2, Delhi",Delhi,92%,(24 votes),₹ 1500 fee
Dr. Amodita Ahuja,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",10 Years Experience Overall  (6 years as specialist),"Malviya Nagar, Delhi",Delhi,92%,(13 votes),₹ 500 fee
Dr. Neha Gupta,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",17 Years Experience Overall  (11 years as specialist),"Safdarjung Enclave, Delhi",Delhi,94%,(18 votes),₹ 500 fee
Dr. Sheetal Agarwal,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",35 Years Experience Overall  (28 years as specialist),"Nehru Place, Delhi",Delhi,94%,(18 votes),₹ 1500 fee
Dr. Amita Wadhwa,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",38 Years Experience Overall  (33 years as specialist),"Greater Kailash Part 2, Delhi",Delhi,94%,(18 votes),₹ 1500 fee
Dr. Neena Singh,Gynecologist/obstetrician,"MBBS, MD - Midwifery & Gynecology",36 Years Experience Overall  (31 years as specialist),"Greater Kailash Part 2, Delhi",Delhi,94%,(18 votes),₹ 1500 fee
Dr. Rakhi Gupta,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",30 Years Experience Overall  (23 years as specialist),"Patparganj, Delhi",Delhi,97%,(1286 votes),₹ 1000 fee
Dr. Meeta Airen,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",25 Years Experience Overall  (15 years as specialist),"Lajpat Nagar 4, Delhi",Delhi,97%,(1286 votes),₹ 400 fee
Dr. Rita Bakshi,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, DGO",39 Years Experience Overall  (35 years as specialist),"Panchsheel Park, Delhi",Delhi,95%,(490 votes),₹ 2100 fee
Dr. Tripti Raheja,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",26 Years Experience Overall  (21 years as specialist),"Moti Nagar, Delhi",Delhi,93%,(40 votes),₹ 1200 fee
Dr. Surbhi Rustagi,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",26 Years Experience Overall  (21 years as specialist),"Dwarka, Delhi",Delhi,68%,(22 votes),₹ 99 fee
Dr. Simrandeep Kaur,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",17 Years Experience Overall  (11 years as specialist),"Moti Nagar, Delhi",Delhi,100%,(19 votes),₹ 1200 fee
Dr. Nitika Sobti,Gynecologist/obstetrician,"MBBS, DGO",27 Years Experience Overall  (23 years as specialist),"Punjabi Bagh, Delhi",Delhi,95%,(22 votes),₹ 1300 fee
Dr. Kiran Dua,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, MRCOG(UK)",41 Years Experience Overall,"Panchsheel Park, Delhi",Delhi,95%,(22 votes),₹ 1600 fee
