Name,Speciality,Degree,Year_of_experience,Location,City,dp_score,npv,consultation_fee
Dr. Ravneet Kaur,Dentist,"BDS, MDS - Orthodontics and Dentofacial Orthopaedics",14 Years Experience Overall  (9 years as specialist),"Vasant Vihar, Delhi",Delhi,100%,(108 votes),₹ 1000 fee
Dr. Archana Bhardwaj,Dentist,"BDS, MDS - Conservative Dentistry & Endodontics",18 Years Experience Overall  (17 years as specialist),"South Extension 1, Delhi",Delhi,99%,(139 votes),₹ 800 fee
Dr. Ruchir Mishra,Dentist,"BDS, MDS - Oral & Maxillofacial Surgery, Certificate of Oral Implantology",20 Years Experience Overall,"New Friends Colony, Delhi",Delhi,97%,(251 votes),₹ 750 fee
Dr. Vivek Dave,Dentist,"BDS, MDS - Periodontology and Oral Implantology",19 Years Experience Overall  (15 years as specialist),"Laxmi Nagar, Delhi",Delhi,97%,(188 votes),₹300
Dr. Neha Sachdeva,Dentist,"BDS, MDS - Prosthodontist And Crown Bridge",13 Years Experience Overall  (12 years as specialist),"Greater Kailash Part 2, Delhi",Delhi,98%,(64 votes),₹ 800 fee
Dr. Shashank Arora,Dentist,BDS,13 Years Experience Overall,"Saket, Delhi",Delhi,100%,(39 votes),₹ 700 fee
Dr. Amit Bhatia,Dentist,"BDS, MDS - Orthodontics",15 Years Experience Overall  (9 years as specialist),"Malviya Nagar, Delhi",Delhi,99%,(231 votes),₹500
Dr. Vinod Khanna,Dentist,"BDS, MDS - Prosthodontist And Crown Bridge",14 Years Experience Overall  (13 years as specialist),"Ramesh Nagar, Delhi",Delhi,98%,(211 votes),₹500
Dr. Neelam Verma,Dentist,BDS,15 Years Experience Overall  (4 years as specialist),"Durga Puri, Delhi",Delhi,98%,(211 votes),₹300
Dr. Shrey Dhawan,Dentist,"MDS - Conservative Dentistry & Endodontics, BDS",12 Years Experience Overall,"Meera Bagh, Delhi",Delhi,99%,(85 votes),₹300
Dr. Aashwiin Miglani,Dentist,"MDS - Periodontics, BDS, Fellowship in Oral implantlogy",11 Years Experience Overall  (10 years as specialist),"Kirti Nagar, Delhi",Delhi,100%,(95 votes),₹500
Dr. Urvashi Rooprai,Dentist,BDS,25 Years Experience Overall,"Dwarka, Delhi",Delhi,100%,(95 votes),₹500
Dr. Sandeep Gulati,Dentist,BDS,25 Years Experience Overall,"Rajouri Garden, Delhi",Delhi,100%,(27 votes),₹500
Dr. Shikha Sharma,Dentist,BDS,26 Years Experience Overall  (25 years as specialist),"Vasant Kunj, Delhi",Delhi,98%,(251 votes),₹500
Dr. Shivani Gupta,Dentist,BDS,26 Years Experience Overall  (25 years as specialist),"Kilokri, Delhi",Delhi,99%,(304 votes),₹ 1500 fee
Dr. Sharad Gupta,Dentist,"BDS, MDS - Prosthodontics",28 Years Experience Overall  (25 years as specialist),"Hari Nagar, Delhi",Delhi,98%,(233 votes),₹500
Dr. Sanjiv Kalra,Dentist,BDS,46 Years Experience Overall  (44 years as specialist),"Defence Colony, Delhi",Delhi,92%,(188 votes),₹ 1000 fee
Dr. Reshma Phulwar,Dentist,BDS,26 Years Experience Overall  (25 years as specialist),"Chembur, Mumbai",Mumbai,96%,(598 votes),₹ 700 fee
Dr. Shantanu Jambhekar,Dentist,"BDS, MDS - Prosthodontist And Crown Bridge",16 Years Experience Overall,"Parel, Mumbai",Mumbai,99%,(136 votes),₹500
Dr. Upasana Gosalia,Dentist,BDS,14 Years Experience Overall,"Ghatkopar East, Mumbai",Mumbai,100%,(431 votes),₹350
Dr. Noureen Hemani,Dentist,BDS,16 Years Experience Overall,"Dahisar East, Mumbai",Mumbai,98%,(341 votes),₹100
Dr. Siddhi Dinesh Prabhu,Dentist,"BDS, MDS - Conservative Dentistry & Endodontics",13 Years Experience Overall  (12 years as specialist),"Grant Road, Mumbai",Mumbai,100%,(98 votes),₹300
Dr. Meghal Shah,Dentist,BDS,17 Years Experience Overall  (16 years as specialist),"Vileparle East, Mumbai",Mumbai,99%,(106 votes),₹400
Dr. Darshan Hiralal Vora,Dentist,"BDS, PGDE (Cosmetic & Esthetic Dentist)",25 Years Experience Overall,"Mulund West, Mumbai",Mumbai,99%,(921 votes),₹500
Dr. Sheel Vora,Dentist,"BDS, MDS - Orthodontics and Dentofacial Orthopaedics",18 Years Experience Overall  (17 years as specialist),"Santacruz West, Mumbai",Mumbai,98%,(147 votes),₹500
Dr. Jainika,Dentist,BDS,7 Years Experience Overall,"Dahisar East, Mumbai",Mumbai,100%,(11 votes),₹100
Dr. Priyanka Basu,Dentist,"MDS - Orthodontics and Dentofacial Orthopaedics, BDS",11 Years Experience Overall  (10 years as specialist),"Andheri West, Mumbai",Mumbai,99%,(84 votes),₹500
Dr. Nikhil Surana,Dentist,"MDS - Orthodontics, BDS",14 Years Experience Overall  (13 years as specialist),"Kandivali East, Mumbai",Mumbai,96%,(82 votes),₹500
Dr. Pooja Gawand,Dentist,BDS,13 Years Experience Overall  (12 years as specialist),"Mulund West, Mumbai",Mumbai,98%,(46 votes),₹500
Dr. Amar Ravjiani,Dentist,"BDS, MDS - Orthodontics",31 Years Experience Overall  (28 years as specialist),"Ghatkopar East, Mumbai",Mumbai,98%,(450 votes),₹ 750 fee
Dr. Kirti Aherwal,Dentist,BDS,11 Years Experience Overall,"Mira Bhayandar, Mumbai",Mumbai,99%,(88 votes),₹200
Dr. Suhani Talesara,Dentist,BDS,14 Years Experience Overall,"Jogeshwari, Mumbai",Mumbai,100%,(268 votes),₹500
Dr. Pallavi Kendrekar,Dentist,BDS,25 Years Experience Overall  (24 years as specialist),"Borivali West, Mumbai",Mumbai,98%,(310 votes),₹ 800 fee
Dr. Rajendra Sankpal,Dentist,"BDS, Fellowship in Oral implantlogy, Fellowship and Diplomate in Implantology from ICOI (USA)",31 Years Experience Overall,"Powai, Mumbai",Mumbai,96%,(547 votes),₹ 600 fee
Dr. Fauzia Khimani Naaz,Dentist,BDS,13 Years Experience Overall  (11 years as specialist),"Jacob Circle, Mumbai",Mumbai,99%,(238 votes),₹500
Dr. Ashitesh Kumar,Dentist,"BDS, MDS - Orthodontics and Dentofacial Orthopaedics",12 Years Experience Overall  (7 years as specialist),"Chembur East, Mumbai",Mumbai,100%,(207 votes),₹500
Dr. Suhas Lele,Dentist,BDS,42 Years Experience Overall,"Prabhadevi, Mumbai",Mumbai,98%,(365 votes),₹100
Dr. Kavin J. Shah,Dentist,"MDS - Orthodontics and Dentofacial Orthopaedics, BDS",14 Years Experience Overall  (8 years as specialist),"JB Nagar, Mumbai",Mumbai,100%,(78 votes),₹500
Dr. Vipin L Mahurkar,Dentist,"BDS, MDS - Periodontology and Oral Implantology",26 Years Experience Overall  (25 years as specialist),"Borivali West, Mumbai",Mumbai,98%,(237 votes),₹ 800 fee
Dr. Soham Mallick,Dentist,"BDS, MDS - Orthodontics and Dentofacial Orthopaedics",11 Years Experience Overall  (5 years as specialist),"Powai, Mumbai",Mumbai,100%,(57 votes),₹500
Dr. Mukul Dabholkar,Dentist,BDS,43 Years Experience Overall  (42 years as specialist),"Bandra West, Mumbai",Mumbai,100%,(129 votes),₹500
Dr. Garima Manish Ranade,Dentist,BDS,24 Years Experience Overall  (23 years as specialist),"Vileparle East, Mumbai",Mumbai,100%,(31 votes),₹ 300 fee
Dr. Alok Shah,Dentist,"BDS, MDS - Orthodontics and Dentofacial Orthopaedics",12 Years Experience Overall  (6 years as specialist),"Powai, Mumbai",Mumbai,98%,(64 votes),₹ 200 fee
Dr. Dipti Gandhi,Dentist,"BDS, FICOI",39 Years Experience Overall  (38 years as specialist),"Ghatkopar East, Mumbai",Mumbai,99%,(123 votes),₹300
Dr. Priyanka Deshpande,Dentist,"BDS, MDS - Prosthodontics",20 Years Experience Overall  (19 years as specialist),"Borivali West, Mumbai",Mumbai,99%,(139 votes),₹ 600 fee
Dr. Sandhya Biyani,Dentist,BDS,13 Years Experience Overall  (11 years as specialist),"Bandra West, Mumbai",Mumbai,99%,(435 votes),₹500
Dr. Prashant Patel,Dentist,BDS,26 Years Experience Overall,"Borivali West, Mumbai",Mumbai,99%,(478 votes),₹500
Dr. Uday B Shetty,Dentist,"BDS, FICOI",38 Years Experience Overall  (37 years as specialist),"Dadar West, Mumbai",Mumbai,98%,(438 votes),₹500
Dr. Adit B. Mehta,Dentist,"BDS, MDS - Conservative Dentistry & Endodontics",17 Years Experience Overall,"Vileparle East, Mumbai",Mumbai,99%,(173 votes),₹ 600 fee
Dr. Swapnil Shah,Dentist,BDS,34 Years Experience Overall,"Powai, Mumbai",Mumbai,98%,(173 votes),₹500
Dr. Akshay Bandewar,Dentist,"BDS, MDS - Prosthodontist And Crown Bridge",11 Years Experience Overall,"Chembur East, Mumbai",Mumbai,98%,(173 votes),₹300
Dr. Parag M. Khatri,Dentist,"MDS - Periodontics, BDS",30 Years Experience Overall  (27 years as specialist),"Andheri East, Mumbai",Mumbai,99%,(1199 votes),₹500
Dr. Ajay Thaker,Dentist,BDS,27 Years Experience Overall  (26 years as specialist),"Mulund West, Mumbai",Mumbai,99%,(1322 votes),₹300
Dr. Farhath Sayed,Dentist,"BDS, MDS - Conservative Dentistry & Endodontics",12 Years Experience Overall  (10 years as specialist),"Lokhandwala, Mumbai",Mumbai,97%,(38 votes),₹ 1000 fee
Dr. Chitrang Thaker,Dentist,"BDS, Certificate of Oral Implantology",23 Years Experience Overall,"Goregaon East, Mumbai",Mumbai,97%,(683 votes),₹300
Dr. Ritu Sharma,Dentist,BDS,13 Years Experience Overall,"Borivali East, Mumbai",Mumbai,100%,(120 votes),₹300
Dr. Jayna Shah,Dentist,BDS,34 Years Experience Overall,"Powai, Mumbai",Mumbai,100%,(41 votes),₹500
Dr. Rikin Gogri,Dentist,BDS,22 Years Experience Overall  (21 years as specialist),"Goregaon West, Mumbai",Mumbai,99%,(272 votes),₹400
Dr. Jyoti Narla,Dentist,"BDS, MDS - Periodontics",23 Years Experience Overall  (22 years as specialist),"Powai, Mumbai",Mumbai,96%,(941 votes),₹500
Dr. Amruta Bhalchandra Wadekar,Dentist,BDS,29 Years Experience Overall,"Dahisar East, Mumbai",Mumbai,100%,(407 votes),₹500
Dr. Shivani Gupta,Dentist,BDS,8 Years Experience Overall  (7 years as specialist),"Chinchpokli, Mumbai",Mumbai,100%,(407 votes),₹300
Dr. Umesh Nisar,Dentist,BDS,26 Years Experience Overall,"Vileparle West, Mumbai",Mumbai,99%,(234 votes),₹500
Dr. Shailesh Rojekar,Dentist,BDS,31 Years Experience Overall,"Prabhadevi, Mumbai",Mumbai,96%,(150 votes),₹ 800 fee
Dr. Abhishek Ramesh Chauhan,Dentist,"MDS - Oral & Maxillofacial Surgery, BDS",15 Years Experience Overall  (14 years as specialist),"Ghatkopar West, Mumbai",Mumbai,98%,(45 votes),₹ 1000 fee
Dr. Ashwini Bhalerao,Dentist,"BDS, MDS - Oral & Maxillofacial Surgery",30 Years Experience Overall,"Andheri West, Mumbai",Mumbai,97%,(855 votes),₹ 1000 fee
Dr. Karanjit Singh Chaudhary,Dentist,"BDS, MDS - Prosthodontics",19 Years Experience Overall  (17 years as specialist),"Chembur, Mumbai",Mumbai,100%,(414 votes),₹ 800 fee
Dr. Preeti Hooda,Dentist,BDS,13 Years Experience Overall  (12 years as specialist),"Kandivali East, Mumbai",Mumbai,100%,(34 votes),₹300
Dr. Jigna Sanghavi,Dentist,BDS,14 Years Experience Overall  (13 years as specialist),"Mira Road, Mumbai",Mumbai,100%,(470 votes),₹200
Dr. Shalini Pal,Dentist,BDS,16 Years Experience Overall  (15 years as specialist),"Marol, Mumbai",Mumbai,100%,(41 votes),₹350
Dr. Naman Hiralal Vora,Dentist,"BDS, MDS - Orthodontics",22 Years Experience Overall  (21 years as specialist),"Mulund West, Mumbai",Mumbai,99%,(513 votes),₹500
Dr. Gauri Kadam,Dentist,"BDS, MDS - Prosthodontics",19 Years Experience Overall  (18 years as specialist),"Andheri West, Mumbai",Mumbai,100%,(147 votes),₹ 600 fee
Dr. Nitesh Motwani,Dentist,"BDS, MDS - Oral & Maxillofacial Surgery",15 Years Experience Overall  (14 years as specialist),"Andheri West, Mumbai",Mumbai,98%,(293 votes),₹300
Dr. Nishant Gandhi,Dentist,"BDS, MDS - Conservative Dentistry & Endodontics",17 Years Experience Overall  (16 years as specialist),"Powai, Mumbai",Mumbai,98%,(398 votes),₹500
Dr. Deval Naik,Dentist,BDS,19 Years Experience Overall  (18 years as specialist),"Goregaon West, Mumbai",Mumbai,99%,(498 votes),₹500
Dr. Kunal Mehta,Dentist,BDS,14 Years Experience Overall  (13 years as specialist),"Mira Road, Mumbai",Mumbai,99%,(812 votes),₹200
Dr. Suresh Isawe,Dentist,BDS,42 Years Experience Overall  (41 years as specialist),"Malad West, Mumbai",Mumbai,95%,(219 votes),₹ 750 fee
Dr. Hetal Chheda,Dentist,BDS,16 Years Experience Overall  (14 years as specialist),"Borivali West, Mumbai",Mumbai,98%,(46 votes),₹400
Dr. Charmi Mehta,Dentist,BDS,13 Years Experience Overall  (12 years as specialist),"Kandivali West, Mumbai",Mumbai,100%,(291 votes),₹200
Dr. Pallavi Parekh,Dentist,BDS,17 Years Experience Overall  (16 years as specialist),"Bandra West, Mumbai",Mumbai,99%,(523 votes),₹500
Dr. Sanket Mehta,Dentist,BDS,18 Years Experience Overall  (17 years as specialist),"Matunga, Mumbai",Mumbai,99%,(918 votes),₹500
Dr. Bhavin Shah,Dentist,"BDS, MDS - Prosthodontist And Crown Bridge",14 Years Experience Overall  (12 years as specialist),"Goregaon East, Mumbai",Mumbai,99%,(375 votes),₹500
Dr. Tamara Lopez,Dentist,"BDS, MDS - Conservative Dentistry & Endodontics",13 Years Experience Overall,"Bandra West, Mumbai",Mumbai,99%,(375 votes),₹500
Dr. Disha Sanghvi,Dentist,BDS,15 Years Experience Overall  (13 years as specialist),"Versova, Mumbai",Mumbai,100%,(260 votes),₹500
Dr. Sandesh S Kumar,Dentist,BDS,22 Years Experience Overall,"Mulund West, Mumbai",Mumbai,98%,(186 votes),₹500
Dr. Sejal Jain,Dentist,BDS,13 Years Experience Overall  (12 years as specialist),"Kandivali East, Mumbai",Mumbai,100%,(89 votes),₹ 400 fee
Dr. Nikita Motwani,Dentist,BDS,11 Years Experience Overall  (10 years as specialist),"Andheri West, Mumbai",Mumbai,100%,(220 votes),₹300
Dr. Harsh Haren Shah,Dentist,"BDS, MDS - Conservative Dentistry & Endodontics",13 Years Experience Overall,"Mira Road, Mumbai",Mumbai,99%,(569 votes),₹200
Dr. Anand Narla,Dentist,"BDS, MDS - Orthodontics",24 Years Experience Overall  (16 years as specialist),"Powai, Mumbai",Mumbai,95%,(226 votes),₹500
Dr. Rajesh Shetty,Dentist,"BDS, MDS - Periodontology and Oral Implantology, Certificate in Cosmetic Dentistry",26 Years Experience Overall  (25 years as specialist),"Bandra West, Mumbai",Mumbai,99%,(449 votes),₹ 1000 fee
Dr. Rati Chadha,Dentist,"BDS, MDS - Prosthodontics",15 Years Experience Overall  (14 years as specialist),"Bandra West, Mumbai",Mumbai,99%,(626 votes),₹500
Dr. Hitesh Singhavi,Dentist,"BDS, MDS - Oral & Maxillofacial Surgery",8 Years Experience Overall,"Mulund West, Mumbai",Mumbai,99%,(626 votes),₹ 2000 fee
Dr. Saba Rasool,Dentist,BDS,23 Years Experience Overall  (22 years as specialist),"Andheri West, Mumbai",Mumbai,100%,(46 votes),₹ 1000 fee
Dr. Devang Shah,Dentist,"BDS, MDS - Paedodontics And Preventive Dentistry",13 Years Experience Overall  (12 years as specialist),"Kandivali West, Mumbai",Mumbai,97%,(69 votes),₹300
Dr. Manoj Bodhwani,Dentist,"BDS, MDS - Prosthodontics",17 Years Experience Overall  (16 years as specialist),"Khar West, Mumbai",Mumbai,98%,(269 votes),₹500
Dr. Jasmit B.Desai,Dentist,BDS,14 Years Experience Overall,"Borivali West, Mumbai",Mumbai,97%,(266 votes),₹ 300 fee
Dr. Sonia Anare,Dentist,"BDS, MDS - Conservative Dentistry & Endodontics",14 Years Experience Overall  (13 years as specialist),"Parel, Mumbai",Mumbai,100%,(30 votes),₹500
Dr. Mohak Ruparel,Dentist,"BDS, MDS - Periodontics",14 Years Experience Overall,"Colaba, Mumbai",Mumbai,96%,(119 votes),₹500
Dr. Namrata Patil,Dentist,BDS,18 Years Experience Overall,"Powai, Mumbai",Mumbai,96%,(114 votes),₹ 500 fee
Dr. Vivian Varghese,Dentist,"BDS, MDS - Paedodontics And Preventive Dentistry",12 Years Experience Overall  (11 years as specialist),"Borivali West, Mumbai",Mumbai,100%,(155 votes),₹ 300 fee
Dr. Vividha Singhania,Dentist,"MDS - Oral & Maxillofacial Surgery, BDS",14 Years Experience Overall  (13 years as specialist),"Mahim, Mumbai",Mumbai,100%,(210 votes),₹500
Dr. Manish Kachhara,Dentist,BDS,21 Years Experience Overall  (20 years as specialist),"Ghatkopar East, Mumbai",Mumbai,99%,(353 votes),₹500
Dr. Sanket Sheth,Dentist,"BDS, MDS - Conservative Dentistry & Endodontics",16 Years Experience Overall,"Ghatkopar East, Mumbai",Mumbai,99%,(370 votes),₹500
Dr. Abhijit Pawar,Dentist,"BDS, MDS - Oral & Maxillofacial Surgery",21 Years Experience Overall,"Powai, Mumbai",Mumbai,100%,(137 votes),₹ 200 fee
Dr. Mohit Solanki,Dentist,"BDS, Certificate of Oral Implantology, FICOI",12 Years Experience Overall  (11 years as specialist),"Andheri West, Mumbai",Mumbai,98%,(502 votes),₹500
Dr. Nisha Jain,Dentist,"BDS, MDS - Paedodontics And Preventive Dentistry",13 Years Experience Overall  (12 years as specialist),"Mazgaon, Mumbai",Mumbai,94%,(50 votes),₹ 500 fee
Dr. Dipika Bharani,Dentist,BDS,14 Years Experience Overall,"Vileparle East, Mumbai",Mumbai,99%,(142 votes),₹500
Dr. Manjul Jain,Dentist,BDS,27 Years Experience Overall,"Andheri West, Mumbai",Mumbai,98%,(610 votes),₹ 750 fee
Dr. Bandish Parekh,Dentist,"MDS - Conservative Dentistry & Endodontics, BDS",15 Years Experience Overall  (14 years as specialist),"Matunga, Mumbai",Mumbai,99%,(574 votes),₹500
Dr. Sagar J Abichandani,Dentist,"BDS, MDS - Prosthodontics",14 Years Experience Overall  (13 years as specialist),"Chembur, Mumbai",Mumbai,97%,(60 votes),₹500
Dr. Prakash S. Jain,Dentist,BDS,23 Years Experience Overall,"Cumballa Hill, Mumbai",Mumbai,99%,(170 votes),₹ 600 fee
Dr. Priyal Virani,Dentist,BDS,16 Years Experience Overall  (15 years as specialist),"Mulund West, Mumbai",Mumbai,93%,(30 votes),₹400
Dr. Manish S. Sonawane,Dentist,"BDS, MDS - Orthodontics and Dentofacial Orthopaedics",18 Years Experience Overall  (17 years as specialist),"Lokhandwala, Mumbai",Mumbai,98%,(168 votes),₹ 500 fee
Dr. Jignesh Kothari,Dentist,"BDS, MDS - Orthodontics",20 Years Experience Overall,"Santacruz West, Mumbai",Mumbai,97%,(938 votes),₹ 1000 fee
Dr. Menaz Thakkar,Dentist,BDS,14 Years Experience Overall  (13 years as specialist),"Chembur, Mumbai",Mumbai,98%,(260 votes),₹ 700 fee
Dr. Abhishek Modi,Dentist,"BDS, Fellowship in Oral implantlogy",11 Years Experience Overall  (9 years as specialist),"Walkeshwar, Mumbai",Mumbai,100%,(76 votes),₹ 500 fee
Dr. Zeeshan Ladhani,Dentist,"BDS, MDS - Conservative Dentistry & Endodontics",11 Years Experience Overall,"Colaba, Mumbai",Mumbai,100%,(25 votes),₹500
Dr. Bharat Porwal,Dentist,BDS,30 Years Experience Overall,"Lower Parel, Mumbai",Mumbai,99%,(213 votes),₹ 500 fee
Dr. Anviti Puranik,Dentist,BDS,13 Years Experience Overall,"Goregaon East, Mumbai",Mumbai,99%,(426 votes),₹500
Dr. Sonali Luthra Gandhi,Dentist,BDS,12 Years Experience Overall  (11 years as specialist),"Ghatkopar East, Mumbai",Mumbai,100%,(55 votes),₹300
Dr. Deepali Bhanushali,Dentist,BDS,16 Years Experience Overall,"Ghatkopar, Mumbai",Mumbai,98%,(132 votes),₹500
Dr. Rucha Baphna,Dentist,BDS,11 Years Experience Overall  (10 years as specialist),"Vileparle West, Mumbai",Mumbai,99%,(92 votes),₹500
Dr. Varun Parikh,Dentist,"PhD - Orthodontics & Dentofacial Orthopaedics, BDS",15 Years Experience Overall  (14 years as specialist),"Ghatkopar East, Mumbai",Mumbai,99%,(112 votes),₹ 500 fee
Dr. Rohan Virani,Dentist,"BDS, MDS - Oral Medicine and Radiology",17 Years Experience Overall  (15 years as specialist),"Mulund West, Mumbai",Mumbai,95%,(503 votes),₹500
Dr. Fahad Naaz,Dentist,BDS,14 Years Experience Overall,"Jacob Circle, Mumbai",Mumbai,98%,(366 votes),₹500
Dr. Urvi Ashar,Dentist,BDS,10 Years Experience Overall  (9 years as specialist),"Chembur, Mumbai",Mumbai,99%,(247 votes),₹ 700 fee
Dr. Varsha Daryanani,Dentist,BDS,22 Years Experience Overall,"Nariman Point, Mumbai",Mumbai,100%,(273 votes),₹ 2000 fee
Dr. Amit Majethia,Dentist,"BDS, MDS - Orthodontics and Dentofacial Orthopaedics",13 Years Experience Overall  (12 years as specialist),"Ghatkopar East, Mumbai",Mumbai,100%,(103 votes),₹500
Dr. Shraddha Khedkar Nate,Dentist,BDS,19 Years Experience Overall  (18 years as specialist),"Bhandup West, Mumbai",Mumbai,97%,(67 votes),₹300
Dr. Nysha Garg,Dentist,"MDS - Prosthodontics, BDS",15 Years Experience Overall  (12 years as specialist),"Goregaon East, Mumbai",Mumbai,99%,(70 votes),₹500
Dr. Ambika Arora,Dentist,"BDS, MDS - Oral Medicine and Radiology",12 Years Experience Overall  (11 years as specialist),"Tilak Nagar, Mumbai",Mumbai,100%,(43 votes),₹ 2000 fee
